Angles,Density,Residuals,Residuals_sqrd
0.008750954466823935,0.0,0.008434241878659548,0.4864287266450141
0.026252863400471806,1.3991379829501007,-0.016365900218766487,0.49782192583527496
0.043754772334119674,1.1159573244506984,0.008434241878659548,1.9369920170497008
0.06125668126776755,1.3452030303458626,0.03747870561393752,0.0076061947932961615
0.07875859020141542,2.195182549384853,0.755976307219328,1.1619411499101076
0.0962604991350633,1.1708963463806443,-0.1732633970909256,0.0
0.11376240806871116,1.5873188607497142,0.05737553934519103,0.6324106784959773
0.13126431700235902,0.1361128337324664,-0.20610616295817275,0.6324106784959773
0.1487662259360069,0.7657600047577576,-0.5400690120768921,1.1051489799463001
0.16626813486965475,0.3682901549256603,-0.9531759635846226,0.7016036425336685
0.18377004380330264,3.1201404260529433,0.06808144816599479,0.8849101933487113
0.20127195273695053,2.949278965927032,0.25428242309714977,0.0
0.21877386167059837,1.9151669363133428,-0.025930308900306627,0.0
0.23627577060424626,0.0,0.41007795406588377,0.38880839582279125
0.2537776795378941,0.710178561830342,0.1210796100128852,0.0
0.271279588471542,0.0,0.3312810057859945,0.1589668520817677
0.2887814974051899,1.5216551548160657,-0.05930212709799101,0.7908716862200731
0.30628340633883777,2.519334511118709,0.3886936186299383,1.2068542100161659
0.3237853152724856,0.41732185798917176,-0.13923325289040023,0.5366953750781922
0.34128722420613344,1.1387901812505576,-0.5050528270035134,0.22579165761662606
0.35878913313978134,0.5369202618451367,-0.32535159242586065,1.5860628091597895
0.3762910420734292,0.4619280947963049,0.1031671832898558,0.13662839078122163
0.3937929510070771,1.6329652751193966,0.26640575201106304,0.3296627113648538
0.41129485994072496,1.737126926659851,0.25792312978258664,0.0
0.42879676887437285,2.2353479258283655,0.6474891975033431,0.6642540868787009
0.4462986778080207,1.2289001539554658,0.04984238956659638,0.8580423103642036
0.4638005867416686,0.2256499419024096,-0.1497467862715697,0.0
0.48130249567531647,1.6816987739510634,0.328748430119172,1.0945533177620883
0.49880440460896436,1.589030747730682,0.18812629584964868,0.0
0.5163063135426122,2.021663483410234,-0.3013491943753283,0.8059285230492532
0.53380822247626,1.6835211362898905,0.07709570104463703,0.0
0.5513101314099079,0.0,0.8477817379698982,0.5453077938928605
0.5688120403435558,1.3723500857004856,-0.23036891665482515,0.3373009025520359
0.5863139492772037,1.215568121335524,0.22696477285455216,0.0
0.6038158582108515,1.2988248865183099,0.18002437072606986,0.1879683144250056
0.6213177671444994,0.6066827337261251,-0.4342258773371595,1.152717120290651
0.6388196760781473,1.7422103212129065,0.41203556940108993,0.0
0.6563215850117952,0.6367755533744052,0.6375413941685187,0.04689590972334523
0.673823493945443,1.6021940394287706,0.008434241878659548,0.0
0.6913254028790909,1.3725026260223454,-0.021973671110553573,0.09513290771714711
0.7088273118127387,1.207827177529743,0.3052837533160835,0.0
0.7263292207463866,2.0798048475205455,-0.004093505675226504,0.0
0.7438311296800345,0.39629848794211875,-0.6950799389904128,0.0
0.7613330386136824,2.219002892887545,-0.025291188647120266,0.3432075485662044
0.7788349475473303,1.1599246775092689,-0.03815438603020435,0.1191644822617638
0.7963368564809781,1.2839746383695492,-0.2665240930977893,0.0
0.813838765414626,1.3985283451754997,-0.10849246839171767,0.0
0.8313406743482739,1.563088762333651,0.36992058951796136,0.4456852214488022
0.8488425832819217,0.0,-0.2909538662728144,0.149052468599772
0.8663444922155696,1.773334121576578,-0.27511551147666313,0.9090956331115292
0.8838464011492175,2.5487851927494316,1.052900892968387,0.6324106784959773
0.9013483100828653,1.1158481508004368,0.27104005071769116,1.2582689349813987
0.9188502190165132,0.9369977149753947,0.23967762786779706,0.23047233197263534
0.9363521279501611,1.0962447739545569,0.19454950134045573,0.0
0.953854036883809,0.08772723040528785,0.27905980742448583,0.6478266716700556
0.9713559458174569,0.0,0.38780337798376374,0.6541575126781026
0.9888578547511047,2.2790927717816984,-0.5006510241799264,0.0
1.0063597636847526,0.2563301712531596,-0.30338067186414674,0.9467658902653804
1.0238616726184004,0.8761769555631087,0.37298075199630026,0.9304878026947747
1.0413635815520483,1.2018387849183627,0.5256307527675891,0.18672643831920988
1.058865490485696,0.5526375321479577,0.11289026047585,0.26968385385465016
1.0763673994193441,0.16838861702213537,-0.0858873705982624,0.0
1.0938693083529918,0.38080805433719744,-0.06634058723894747,0.802529096327915
1.11137121728664,0.135394970290311,-0.18610949012945177,0.594942412410524
1.1288731262202876,0.8240911068994338,0.2972647119812366,0.17269862383552598
1.1463750351539357,0.2500917092930597,0.08959729281168097,0.0
1.1638769440875834,1.9188635029109762,0.5230380858571497,0.08137986892101612
1.1813788530212315,1.667865187734119,-0.02939415974308826,0.46953210731402034
1.1988807619548791,0.5937848488880167,0.39760906075828806,0.31225983100686006
1.216382670888527,2.23618888553248,-0.16297829588270477,0.0
1.233884579822175,2.2156393936469825,-0.37064866596154517,0.0
1.2513864887558226,1.5860569684256824,0.03273295295141134,0.0
1.2688883976894707,0.9570875908869296,0.37862873275298764,0.1882702239252409
1.2863903066231184,1.5273332882513264,-0.21446278036661806,1.3353256629412664
1.3038922155567665,0.3264173908817898,-0.21459279921813412,0.21665365868366432
1.3213941244904142,1.5860569684256824,-0.04467910478755118,0.7461114829810688
1.3388960334240623,1.7837235875758743,0.11761269896788235,0.0
1.35639794235771,1.6093502052452682,0.483505598705647,0.7999201252375254
1.373899851291358,3.088937928975592,-0.1460796008883421,0.7008009033523839
1.3914017602250057,1.167375142434818,-0.07546203661682607,0.0
1.4089036691586534,0.5714485652386994,-0.06058431208579824,0.0
1.4264055780923015,0.0,0.19335359815813266,0.0
1.4439074870259492,0.0,-0.15717482108458175,0.6988597357261553
1.4614093959595973,0.8571225031515922,-0.07499454104892649,0.1597627161415956
1.478911304893245,1.8895737236585288,0.008434241878659548,0.0
1.496413213826893,0.9653750537978175,-0.4365796497599133,0.0
1.5139151227605407,2.2455241098675733,-0.0839489113341034,0.11682020334745735
1.5314170316941889,1.5860569684256824,-0.37104792299420003,0.5059772636584302
1.5489189406278365,1.360428891881546,0.5633818047974789,0.5113115787283997
1.5664208495614846,1.1539726761146425,0.157030746479177,0.0
1.5839227584951323,0.8558326241142094,-0.17865889129291895,0.04195563078113085
1.60142466742878,1.0656027468920009,0.0338203878621464,0.26819610048849124
1.618926576362428,1.3364206355679258,0.14520980131331818,0.39977063948307445
1.6364284852960758,0.6931512077243821,0.11183336797299821,0.5946742368395695
1.6539303942297239,1.1520506482506156,0.08898325528741499,0.7451201821352983
1.6714323031633715,2.4728417604265736,-0.6526056834179352,0.0
1.6889342120970197,1.519655109390149,-0.5186804638950316,0.01910955634636491
1.7064361210306673,0.6760042097113963,0.6045351260683091,0.0
1.7239380299643154,2.399879238502511,0.22479779199595104,0.40784890719470007
1.7414399388979631,0.0,0.0869894838616795,0.25801801026448795
1.7589418478316112,1.1395170434539321,-0.08808419836424196,1.5066067554798186
1.776443756765259,1.5860569684256824,-0.34545545181809645,0.0
1.7939456656989066,1.6674276158953438,0.16137379938154944,0.29376259173245983
1.8114475746325547,1.5860569684256824,-0.007388924925217607,0.0
1.8289494835662023,0.342343047592212,-0.2186427980149383,0.0
1.8464513924998505,2.662599826768781,-0.4583938045078399,0.6042876275041907
1.8639533014334981,2.8317724627765974,-0.13157838555560064,0.9506553756441523
1.8814552103671462,0.0,-0.5484865553295599,1.4459664425342655
1.898957119300794,1.7964269803200876,-0.11591509817223507,0.0
1.916459028234442,0.849420072911909,0.034640283600118726,0.9140385704340401
1.9339609371680897,1.0083867553937171,-0.3124518464912481,0.6296945471791493
1.9514628461017378,0.8510360014045313,-0.02825410028344178,0.4023851106706293
1.9689647550353855,1.4145844839235986,0.10465882322255148,0.0
1.9864666639690332,0.558935080313798,0.008434241878659548,0.0
2.0039685729026813,0.7942796824761928,0.32999401190898253,0.0
2.021470481836329,0.6565694888933958,-0.027966987739329,0.0
2.038972390769977,0.9460036638842456,0.20987672287989045,0.5931164718199099
2.0564742997036247,1.3932123128363372,0.5870662597600919,0.6188872687565001
2.073976208637273,1.236242407362456,-0.41877157791977193,0.3514351897500126
2.0914781175709205,2.5497068017286226,0.16284517044239025,0.7028468478296125
2.108980026504568,2.7753695857590333,-0.14434024354727115,0.18255136039512654
2.1264819354382163,2.0012890711966307,0.7049336443989648,1.1214809684691265
2.1439838443718644,1.5860569684256824,0.5383707323005221,0.0
2.161485753305512,2.6006311876392294,-0.5023275380825257,0.0
2.1789876622391597,2.967675263657941,0.35373855811521215,0.9201001816858426
2.196489571172808,0.853707671354893,0.020952853536628666,0.0
2.213991480106456,3.323472699224253,-0.25694041408440477,0.0
2.2314933890401036,1.3027471012982101,0.6631170541038486,0.738811662354914
2.2489952979737513,2.5794074678140917,0.003445377014672196,0.8306510014661255
2.266497206907399,3.1953309054244903,0.2779288043749843,0.0
2.283999115841047,0.15597496741038164,1.1010727681621533,0.9801754971500838
2.301501024774695,0.12549599337343653,-0.048968812801203625,0.5703664886660371
2.319002933708343,1.6316091221864946,0.008434241878659548,0.0
2.3365048426419905,1.4272927580713033,-0.5455485624827541,0.8927911450745296
2.3540067515756387,1.7054776891945578,0.09849908325869319,0.8567244870833828
2.3715086605092868,1.2671027251295528,-0.5680389424357994,0.0
2.3890105694429344,0.0,0.20012153344201639,0.0
2.406512478376582,1.2935965496540465,0.7436097518431564,0.0
2.4240143873102302,0.834956403621682,0.3143142709708171,0.066441971693037
2.441516296243878,1.5817154340113664,-0.18961999912038557,0.0
2.459018205177526,0.0,0.2554695033587831,0.0
2.4765201141111737,0.38586343387891064,0.03026636537891436,0.24565434184647045
2.4940220230448213,1.6365780796629152,-0.3508923581072913,0.6089220093757249
2.5115239319784695,1.389696414763871,0.5937836023501104,0.0
2.5290258409121176,0.22153869654092628,0.07998303661538794,0.0
2.5465277498457652,0.8546169424098969,0.25804094756810375,0.0
2.564029658779413,1.8351802304039957,-0.14207822751254662,0.0
2.581531567713061,0.7906109611019544,0.08807478259229261,0.0
2.599033476646709,1.6988341414896433,0.25893528173153524,0.0
2.616535385580357,0.055450541579898927,0.2765108576886354,0.0
2.6340372945140045,1.323910744487914,0.10539837871649514,0.6324106784959773
2.651539203447652,1.0661195248082986,0.22274866866575307,0.33797026437706046
2.6690411123813003,0.8865538855522791,0.40818325171919967,0.14769481544864543
2.6865430213149484,1.395269336267646,0.1780782013420288,0.32492343805696194
2.704044930248596,1.5875619404945942,-0.037606868161364035,0.0
2.7215468391822437,1.2520018699702382,-0.2036901333045157,0.6202939186065415
2.739048748115892,0.6987250630618684,0.0224405042771431,0.20246033710944605
2.75655065704954,1.0273773675369626,-0.64364847151641,0.3186278205878448
2.7740525659831876,2.6148324779545407,0.2923878823128549,0.0
2.7915544749168353,1.640670620052179,0.15733106359715993,0.37676845395709835
2.809056383850483,1.0999286630521081,-0.19796868782307592,0.44874449007753425
2.826558292784131,1.0671484397703286,0.9058706555047327,0.2281840165469864
2.844060201717779,2.0837247984611453,-0.4079021370588411,0.5860872330572194
2.861562110651427,2.625702189163425,-0.21370172397135384,0.3616945897437771
2.8790640195850745,0.0,0.04509333327667229,0.0
2.8965659285187226,0.9046262278793016,0.34822367628370504,0.24971742404202413
2.9140678374523707,0.0,0.44255134955074044,0.0
2.9315697463860184,0.5353511948260328,-0.2126323422665797,0.25882659329901075
2.949071655319666,0.9990378348308563,0.08671377752584583,0.31298779178376723
2.966573564253314,0.6722689880577087,0.5308042034655567,0.0
2.984075473186962,0.7252675035353382,0.28583092213924877,0.20693462031932508
3.00157738212061,0.0,0.25237762605742425,0.0
3.0190792910542577,2.1911765725508383,-0.12516931859648453,0.08510183050695974
3.0365811999879053,0.23995095433890312,-0.0619350634876596,0.32658284028882323
3.0540831089215534,0.5918269674690696,0.22566392858177264,0.0
3.0715850178552015,0.333636661218786,-0.007084593775749692,0.6324106784959773
3.089086926788849,0.10419835919514053,0.2883966036301009,0.0
3.106588835722497,1.21840629666643,-0.08384182412780351,0.0
3.124090744656145,0.0,0.4681198557665921,0.23439880550484427
3.141592653589793,1.7787380757745697,0.330339695531323,0.5887149273950427
3.159094562523441,2.094804254381211,-0.19252182594094058,0.1840587536915801
3.1765964714570885,0.0,-0.31094563085511556,0.6324106784959773
3.194098380390736,1.7137228749065108,0.40155107813385754,0.4013615196710839
3.2116002893243842,0.5092939517106203,0.008434241878659548,0.9315740260507905
3.2291021982580324,1.1530568682236588,-0.034872875548344534,0.48235127544561596
3.24660410719168,0.0,-0.7023127468117207,0.0
3.2641060161253277,1.0311823154411024,-0.12010514096354624,0.2531680475011432
3.281607925058976,2.2931567602434404,-0.16407090730434,0.0
3.299109833992624,0.11484666692044598,0.09729681127889023,0.12938416697058008
3.3166117429262716,2.1984674934016923,0.45380776689255525,0.39604024441481067
